imu_time,gps_time,gps_time_TOW,position_0,position_1,position_2,velocity_north,velocity_east,velocity_down,gps_fom,gps_fom_vertical,pdop,hdop,vdop,tdop,gdop,status,sat_num,ground_speed,speed_error,ecefvx_velocity,ecefvy_velocity,ecefvz_velocity,ecef_pos_err,ecef_vel_err,epx,epy,sat_num_visible
396.3558216,396.3750443,0,32852.1314,35278.8172,345.29,0.018316056,-0.008032564,-9999,1.617,1.894,0.91,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
396.53581,396.5547665,0,32852.1315,35278.8173,345.3,0.146528449,-0.064260515,-9999,1.613,1.895,0.91,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
396.7358015,396.7542172,0,32852.1316,35278.8173,345.28,0.054948168,-0.024097693,-9999,1.609,1.895,0.92,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
396.9457959,396.9561414,0,32852.1315,35278.8173,345.33,0.054948168,-0.024097693,-9999,1.605,1.896,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
397.1357871,397.1549255,0,32852.1315,35278.8173,345.36,0.027474084,-0.012048847,-9999,1.6,1.896,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
397.365778,397.376604,0,32852.1315,35278.8173,345.37,0.064106196,-0.028113975,-9999,1.596,1.896,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
397.5357658,397.5543295,0,32852.1315,35278.8172,345.35,0.04579014,-0.020081411,-9999,1.591,1.897,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
397.7557558,397.7764364,0,32852.1315,35278.8172,345.33,0.064106196,-0.028113975,-9999,1.587,1.897,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
397.9457485,397.9567051,0,32852.1315,35278.8171,345.32,0.164844505,-0.072293079,-9999,1.582,1.897,0.91,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
398.1457454,398.1606709,0,32852.1315,35278.8171,345.31,0.036632112,-0.016065129,-9999,1.577,1.897,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
398.3657372,398.3824276,0,32852.1317,35278.8172,345.35,0.054948168,-0.024097693,-9999,1.573,1.897,1.03,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
398.5357319,398.5543539,0,32852.1318,35278.8172,345.3,0.137370421,-0.060244233,-9999,1.569,1.897,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
398.7357246,398.7545193,0,32852.1318,35278.8172,345.29,0.100738308,-0.044179104,-9999,1.564,1.897,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
398.945712,398.9586859,0,32852.1319,35278.8173,345.25,0.073264224,-0.032130257,-9999,1.56,1.896,0.91,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
399.1456998,399.1560753,0,32852.1322,35278.8175,345.31,0.100738308,-0.044179104,-9999,1.556,1.896,0.91,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0
399.365698,399.3753991,0,32852.1323,35278.8176,345.34,0.054948168,-0.024097693,-9999,1.553,1.896,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
399.5356883,399.5557395,0,32852.1324,35278.8177,345.34,0.054948168,-0.024097693,-9999,1.55,1.896,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
399.7356833,399.7554169,0,32852.1327,35278.8178,345.32,0.073264224,-0.032130257,-9999,1.547,1.895,0.91,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
399.9456738,399.9597064,0,32852.1328,35278.818,345.35,0.04579014,-0.020081411,-9999,1.544,1.895,0.91,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
400.1456612,400.1580941,0,32852.1329,35278.8181,345.37,0.036632112,-0.016065129,-9999,1.541,1.895,0.91,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
400.3656488,400.3786112,0,32852.1329,35278.8182,345.4,0.109896336,-0.048195386,-9999,1.538,1.894,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
400.5456448,400.5567284,0,32852.133,35278.8184,345.44,0.064106196,-0.028113975,-9999,1.535,1.894,0.91,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
400.7456365,400.7566491,0,32852.1332,35278.8185,345.44,0.100738308,-0.044179104,-9999,1.532,1.894,0.91,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
400.9456295,400.9575597,0,32852.1331,35278.8187,345.51,0.100738308,-0.044179104,-9999,1.529,1.893,0.91,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
401.145622,401.1583411,0,32852.1333,35278.8189,345.52,0.189991246,-0.001823861,-9999,1.526,1.893,0.91,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
401.3606089,401.377047,0,32852.1336,35278.8191,345.52,0.119994471,-0.001151912,-9999,1.523,1.892,1.03,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
401.5405942,401.5583318,0,32852.1338,35278.8193,345.53,0.149993089,-0.001439891,-9999,1.52,1.892,0.91,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
401.7405935,401.7587021,0,32852.1339,35278.8195,345.57,0.039998157,-0.000383971,-9999,1.518,1.892,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
401.9455817,401.9622442,0,32852.1337,35278.8197,345.6,0.079996314,-0.000767942,-9999,1.515,1.892,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
402.1455701,402.1583846,0,32852.1336,35278.8198,345.59,0.019999079,-0.000191985,-9999,1.513,1.891,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
402.3655665,402.3793529,0,32852.1335,35278.8198,345.56,0.069996775,-0.000671949,-9999,1.511,1.891,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
402.5455561,402.5587632,0,32852.1333,35278.8199,345.61,0.169992167,-0.001631876,-9999,1.509,1.891,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
402.7455418,402.7594685,0,32852.133,35278.8199,345.59,0.049997696,-0.000479964,-9999,1.508,1.891,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
402.9455334,402.9589698,0,32852.1328,35278.8199,345.59,0.029998618,-0.000287978,-9999,1.506,1.891,1.04,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
403.1255225,403.1789415,0,32852.1325,35278.8199,345.56,0.06686006,-0.188493322,-9999,1.504,1.89,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
403.3455111,403.3589953,0,32852.1323,35278.8199,345.59,0.146193355,-0.105011918,-9999,1.502,1.89,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
403.5455018,403.5604925,0,32852.1324,35278.82,345.57,0.040609265,-0.029169977,-9999,1.501,1.89,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
403.725491,403.7396168,0,32852.1323,35278.8201,345.6,0.134406976,-0.039176076,-9999,1.499,1.89,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
403.9404866,403.9598201,0,32852.1323,35278.8202,345.59,0.038401993,-0.011193164,-9999,1.497,1.891,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
404.150475,404.1662323,0,32852.1321,35278.8202,345.61,0.076803986,-0.022386329,-9999,1.496,1.891,1.04,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0
404.3704667,404.3879046,0,32852.1319,35278.8203,345.64,0.134406976,-0.039176076,-9999,1.494,1.891,1.4,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
404.5504602,404.5617365,0,32852.1318,35278.8203,345.65,0.124806477,-0.036377785,-9999,1.492,1.891,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
404.7504541,404.7612725,0,32852.1316,35278.8203,345.69,0.009600498,-0.002798291,-9999,1.491,1.891,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
404.960446,404.9770123,0,32852.1316,35278.8203,345.68,0.134406976,-0.039176076,-9999,1.489,1.891,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
405.1504342,405.159579,0,32852.1314,35278.8204,345.68,0.124806477,-0.036377785,-9999,1.488,1.891,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
405.3604208,405.3747341,0,32852.1311,35278.8205,345.71,0.038401993,-0.011193164,-9999,1.486,1.892,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
405.5404131,405.5550189,0,32852.1309,35278.8204,345.68,0.038401993,-0.011193164,-9999,1.485,1.892,1.04,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
405.740403,405.7551424,0,32852.1307,35278.8203,345.69,0.05760299,-0.016789747,-9999,1.484,1.891,1.04,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
405.9403947,405.9558932,0,32852.1304,35278.8202,345.66,0.028801495,-0.008394873,-9999,1.483,1.892,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
406.1403874,406.1558673,0,32852.1299,35278.8202,345.67,0.134406976,-0.039176076,-9999,1.481,1.892,1.4,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
406.340382,406.3557393,0,32852.1297,35278.82,345.62,0.134406976,-0.039176076,-9999,1.48,1.892,1.4,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
406.5453683,406.555195,0,32852.1296,35278.82,345.67,0.076803986,-0.022386329,-9999,1.479,1.892,1.04,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
406.7153631,406.7352699,0,32852.1292,35278.8199,345.67,0.01325915,-0.209580998,-9999,1.478,1.892,1.04,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
406.9453455,406.9585293,0,32852.1289,35278.8198,345.73,0.2307028,-0.066152989,-9999,1.477,1.893,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
407.1253357,407.1365163,0,32852.1291,35278.8198,345.71,0.02883785,-0.008269124,-9999,1.476,1.893,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
407.3453292,407.3604682,0,32852.129,35278.8198,345.75,0.02883785,-0.008269124,-9999,1.475,1.893,1.4,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
407.5453196,407.5596564,0,32852.1288,35278.8197,345.68,0.14418925,-0.041345618,-9999,1.474,1.893,1.04,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
407.7253066,407.7392133,0,32852.1284,35278.8197,345.69,0.163414484,-0.046858367,-9999,1.472,1.894,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
407.9252994,407.9394198,0,32852.1283,35278.8196,345.64,0.048063083,-0.013781873,-9999,1.471,1.894,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
408.1252867,408.1395274,0,32852.1282,35278.8195,345.6,0.009612617,-0.002756375,-9999,1.47,1.895,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
408.3452831,408.3574615,0,32852.1282,35278.8194,345.53,0.0576757,-0.016538247,-9999,1.468,1.897,1.04,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
408.5202787,408.5388401,0,32852.1279,35278.8192,345.55,0.076900933,-0.022050996,-9999,1.467,1.898,1.04,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
408.7202687,408.7388004,0,32852.1279,35278.819,345.52,0.08651355,-0.024807371,-9999,1.465,1.899,1.04,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
408.9202577,408.9395587,0,32852.1278,35278.819,345.52,0.076900933,-0.022050996,-9999,1.464,1.901,1.14,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
409.1202508,409.1393053,0,32852.1279,35278.8189,345.47,0.163414484,-0.046858367,-9999,1.463,1.903,1.14,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
409.3452344,409.3591692,0,32852.128,35278.819,345.47,0.199779615,-0.009386443,-9999,1.463,1.904,1.14,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
409.5202271,409.5392013,0,32852.1286,35278.819,345.47,0.12985675,-0.006101188,-9999,1.459,1.901,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
409.720221,409.7393258,0,32852.1289,35278.819,345.59,0.159823692,-0.007509155,-9999,1.456,1.898,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
409.9302116,409.9405632,0,32852.1296,35278.819,345.6,0.059933885,-0.002815933,-9999,1.452,1.896,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
410.1252034,410.1394048,0,32852.1299,35278.819,345.64,0.149834711,-0.007039833,-9999,1.449,1.893,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
410.3451928,410.3595556,0,32852.1302,35278.819,345.7,0.039955923,-0.001877289,-9999,1.446,1.89,1.18,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
410.5251868,410.5403092,0,32852.1306,35278.8189,345.77,0.089900827,-0.0042239,-9999,1.443,1.887,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
410.7251769,410.740894,0,32852.131,35278.8188,345.85,0,0,-9999,1.439,1.885,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
410.9251664,410.9421936,0,32852.1314,35278.8188,345.86,0.029966942,-0.001407967,-9999,1.436,1.882,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
411.1251589,411.1401791,0,32852.1319,35278.8188,345.94,0.149834711,-0.007039833,-9999,1.433,1.88,0.95,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
411.3451474,411.3592225,0,32852.1326,35278.8188,345.99,0.039955923,-0.001877289,-9999,1.429,1.878,0.84,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
411.5251344,411.5396897,0,32852.1332,35278.8191,346.12,0.209768596,-0.009855766,-9999,1.426,1.875,0.84,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
411.7251266,411.740364,0,32852.1339,35278.8193,346.19,0.039955923,-0.001877289,-9999,1.423,1.873,0.84,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
411.9251179,411.9390371,0,32852.1344,35278.8194,346.32,0.069922865,-0.003285255,-9999,1.42,1.871,0.84,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
412.125114,412.1411788,0,32852.1351,35278.8195,346.36,0.069922865,-0.003285255,-9999,1.416,1.868,0.84,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
412.3451184,412.3607274,0,32852.1353,35278.8195,346.49,-0.076631537,-0.237965559,-9999,1.413,1.866,0.84,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
412.5251046,412.540948,0,32852.1355,35278.8197,346.56,-0.052109445,-0.16181658,-9999,1.41,1.865,0.84,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
412.7250899,412.7395233,0,32852.1357,35278.8198,346.63,-0.036783138,-0.114223469,-9999,1.408,1.864,0.84,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
412.9250785,412.9424944,0,32852.1359,35278.8199,346.73,-0.045978922,-0.142779336,-9999,1.405,1.864,0.84,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
413.125066,413.1392746,0,32852.1361,35278.8199,346.83,-0.049044184,-0.152297958,-9999,1.403,1.863,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
413.345056,413.3602235,0,32852.1366,35278.8199,346.81,-0.042913661,-0.133260713,-9999,1.401,1.863,1.18,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
413.5250493,413.5421838,0,32852.1374,35278.82,346.82,-0.052109445,-0.16181658,-9999,1.399,1.864,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
413.7250375,413.743793,0,32852.1379,35278.8201,346.89,-0.02145683,-0.066630357,-9999,1.397,1.864,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
413.9300266,413.943312,0,32852.1386,35278.8202,346.91,-0.055174707,-0.171335203,-9999,1.396,1.865,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
414.1300177,414.1436824,0,32852.1392,35278.8201,346.87,-0.027587353,-0.085667601,-9999,1.394,1.866,0.96,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
414.3450039,414.3618566,0,32852.1397,35278.8201,346.9,-0.045978922,-0.142779336,-9999,1.393,1.867,0.96,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
414.5249949,414.5423949,0,32852.1403,35278.8201,346.89,-0.018391569,-0.057111734,-9999,1.392,1.868,0.96,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
414.7249892,414.7406386,0,32852.1406,35278.8203,346.97,-0.006130523,-0.019037245,-9999,1.39,1.869,0.96,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
414.9249762,414.9408606,0,32852.1413,35278.8203,346.94,-0.018391569,-0.057111734,-9999,1.389,1.87,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
415.1249623,415.1437388,0,32852.1416,35278.8203,346.99,-0.049044184,-0.152297958,-9999,1.387,1.87,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
415.3499493,415.3619778,0,32852.142,35278.8203,347.04,-0.049044184,-0.152297958,-9999,1.385,1.87,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
415.5299396,415.5423538,0,32852.1424,35278.8204,347.14,-0.030652615,-0.095186224,-9999,1.383,1.87,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
415.7249308,415.7412454,0,32852.1427,35278.8204,347.2,-0.039848399,-0.123742091,-9999,1.381,1.869,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
415.924926,415.9413308,0,32852.1431,35278.8204,347.22,-0.006130523,-0.019037245,-9999,1.38,1.87,0.95,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
416.1349226,416.1475157,0,32852.1436,35278.8205,347.25,-0.009195784,-0.028555867,-9999,1.378,1.87,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
416.3449103,416.3629457,0,32852.1441,35278.8205,347.28,-0.030652615,-0.095186224,-9999,1.376,1.87,1.18,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
416.5249018,416.5442239,0,32852.1445,35278.8207,347.38,-0.036783138,-0.114223469,-9999,1.375,1.87,1.18,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
416.7248936,416.7440797,0,32852.1452,35278.8208,347.34,-0.012261046,-0.03807449,-9999,1.373,1.871,1.18,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
416.9398798,416.9562643,0,32852.1458,35278.821,347.37,-0.024522092,-0.076148979,-9999,1.372,1.871,1.18,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0
417.1298679,417.1432159,0,32852.1462,35278.8211,347.42,-0.006130523,-0.019037245,-9999,1.371,1.872,1.18,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
417.3498571,417.3689879,0,32852.1464,35278.8212,347.47,-0.042913661,-0.133260713,-9999,1.37,1.872,1.18,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
417.5298455,417.5460724,0,32852.1468,35278.8213,347.48,-0.036783138,-0.114223469,-9999,1.369,1.875,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
417.7298363,417.7445523,0,32852.1473,35278.8213,347.52,-0.006130523,-0.019037245,-9999,1.368,1.879,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
417.9298251,417.9453013,0,32852.1475,35278.8215,347.59,-0.018391569,-0.057111734,-9999,1.366,1.885,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
418.1298163,418.1470056,0,32852.1477,35278.8216,347.64,-0.045978922,-0.142779336,-9999,1.364,1.89,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
418.3548093,418.3690488,0,32852.1479,35278.8216,347.68,-0.006130523,-0.019037245,-9999,1.363,1.898,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
418.5248003,418.543479,0,32852.1481,35278.8218,347.73,-0.052109445,-0.16181658,-9999,1.361,1.908,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
418.7347858,418.7467644,0,32852.1481,35278.822,347.77,-0.039848399,-0.123742091,-9999,1.359,1.919,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
418.9347719,418.9464858,0,32852.1483,35278.8221,347.81,-0.02145683,-0.066630357,-9999,1.358,1.931,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
419.134762,419.1461969,0,32852.1487,35278.8221,347.81,-0.027587353,-0.085667601,-9999,1.356,1.944,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
419.3547568,419.3657744,0,32852.1491,35278.8223,347.75,-0.039848399,-0.123742091,-9999,1.354,1.957,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
419.5347464,419.5491263,0,32852.1495,35278.8223,347.68,-0.045978922,-0.142779336,-9999,1.353,1.973,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
419.7347383,419.7525109,0,32852.1499,35278.8224,347.69,-0.015326307,-0.047593112,-9999,1.352,1.99,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
419.934725,419.9493305,0,32852.1504,35278.8225,347.69,-0.058239968,-0.180853825,-9999,1.35,2.01,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
420.1347123,420.1466996,0,32852.151,35278.8226,347.68,-0.02145683,-0.066630357,-9999,1.349,2.031,0.95,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
420.3547049,420.3679228,0,32852.1513,35278.8226,347.56,-0.045978922,-0.142779336,-9999,1.348,2.052,0.95,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
420.5346954,420.5496362,0,32852.1519,35278.8227,347.48,0.134101155,-0.234343509,-9999,1.347,2.072,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
420.7346837,420.7485754,0,32852.1522,35278.8227,347.44,-0.147229752,-0.249846753,-9999,1.346,2.093,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
420.934674,420.9475086,0,32852.1522,35278.8229,347.52,-0.035538216,-0.060307837,-9999,1.346,2.114,0.95,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
421.1346605,421.1471251,0,32852.1523,35278.8231,347.55,-0.055845768,-0.094769458,-9999,1.345,2.134,0.95,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
421.3546463,421.367153,0,32852.1524,35278.8232,347.48,-0.116768424,-0.198154322,-9999,1.345,2.153,0.95,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
421.534639,421.547814,0,32852.1526,35278.8233,347.46,-0.096460872,-0.163692701,-9999,1.344,2.175,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
421.7346283,421.7475968,0,32852.1528,35278.8235,347.49,-0.055845768,-0.094769458,-9999,1.344,2.196,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
421.9296164,421.9480905,0,32852.1528,35278.8237,347.49,-0.065999544,-0.112000269,-9999,1.343,2.214,0.95,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
422.1296116,422.1479074,0,32852.153,35278.8239,347.49,-0.07615332,-0.129231079,-9999,1.342,2.224,0.95,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0
422.3545995,422.366805,0,32852.1533,35278.824,347.43,-0.005076888,-0.008615405,-9999,1.341,2.244,1.18,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
422.5295922,422.5485515,0,32852.1535,35278.8242,347.4,-0.055845768,-0.094769458,-9999,1.341,2.259,1.18,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
422.7295792,422.7480728,0,32852.1535,35278.8243,347.46,-0.055845768,-0.094769458,-9999,1.34,2.277,1.18,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
422.9295754,422.9462339,0,32852.1537,35278.8244,347.46,-0.060922656,-0.103384863,-9999,1.339,2.295,1.18,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
423.1395658,423.1497129,0,32852.1539,35278.8245,347.44,-0.035538216,-0.060307837,-9999,1.339,2.313,1.18,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
423.3545574,423.3681028,0,32852.1542,35278.8247,347.35,-0.091383984,-0.155077295,-9999,1.338,2.329,1.18,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
423.5345453,423.5492247,0,32852.1543,35278.8248,347.34,-0.10153776,-0.172308106,-9999,1.337,2.35,1.18,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
423.7345342,423.7504965,0,32852.1543,35278.825,347.34,-0.020307552,-0.034461621,-9999,1.337,2.37,1.18,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
423.934523,423.9494928,0,32852.1545,35278.8254,347.4,-0.05076888,-0.086154053,-9999,1.336,2.389,1.18,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
424.1345185,424.1493691,0,32852.1549,35278.8255,347.39,-0.131999088,-0.224000538,-9999,1.336,2.408,1.18,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
424.3645094,424.3766519,0,32852.1551,35278.8257,347.42,-0.111691536,-0.189538916,-9999,1.336,2.428,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
424.5345004,424.5499715,0,32852.1552,35278.8262,347.43,-0.035538216,-0.060307837,-9999,1.335,2.443,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
424.7344897,424.7486617,0,32852.1553,35278.8266,347.49,-0.081230208,-0.137846485,-9999,1.335,2.459,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
424.9344827,424.9487613,0,32852.1554,35278.8268,347.48,-0.02538444,-0.043077026,-9999,1.334,2.467,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
425.1344688,425.1502994,0,32852.1557,35278.8272,347.29,-0.040615104,-0.068923242,-9999,1.332,2.47,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
425.3544597,425.3690524,0,32852.1558,35278.8277,347.2,-0.071076432,-0.120615674,-9999,1.331,2.473,0.95,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
425.5394544,425.5524698,0,32852.1559,35278.8279,347.41,-0.055845768,-0.094769458,-9999,1.33,2.472,0.95,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
425.7294419,425.7483175,0,32852.156,35278.8282,347.46,-0.065999544,-0.112000269,-9999,1.329,2.477,0.99,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0
425.9394306,425.9519037,0,32852.1559,35278.8282,347.63,-0.055845768,-0.094769458,-9999,1.328,2.477,0.99,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
426.1294227,426.1487212,0,32852.1562,35278.8283,347.62,-0.015230664,-0.025846216,-9999,1.327,2.482,0.99,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
426.3544078,426.3699218,0,32852.1562,35278.8285,347.69,-0.040615104,-0.068923242,-9999,1.326,2.483,0.99,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
426.5344179,426.5561332,0,32852.1562,35278.8286,347.74,-0.040615104,-0.068923242,-9999,1.324,2.479,0.99,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0
